cdf_0 cdf_1
4.27265761578748 -12.219580005659312
3.330671686042631 -19.110178756390177
3.732452713461045 -10.377487249743496
6.111105008683488 -16.038393185508095
0.41877063318956687 -4.495579837423604
4.450934866191165 -17.69824616198555
3.4845210238375293 -8.07840555265604
7.829534137499633 -17.66312877872022
4.030010357475031 -9.693665689727224
5.415798377382588 -17.015302752878217
3.2623154350629857 -12.717127580496358
4.208593361665211 -13.658558099587577
6.930460741401959 -19.036687317361334
6.4267688550947595 -18.527722124651966
6.077302075366907 -17.974397036573606
4.215909231322927 -12.890614473764522
2.8183101310376104 -10.246486533056528
3.4064200034633862 -16.421384861927674
4.950990182344778 -19.25778606742754
3.5992753109099764 -13.982736870203468
3.0780921491607405 -12.496048458293854
1.606843607890407 -7.145203834002361
5.658563372927782 -19.016661951339188
5.022095188409845 -15.428339904423739
3.5752299837472243 -16.639833066017545
4.803571450603271 -16.76954884816152
4.438589724144511 -15.967095742257213
0.20053783578767348 -1.2640672868981433
2.967512530204126 -15.407056915257323
3.2700320061106742 -12.066326221163
4.011340731661999 -15.728408896148586
6.242904433901366 -16.341810666269666
7.1087466724879045 -19.44495675347043
5.124961918282244 -14.55299662426486
5.139418295477186 -18.12832952095396
4.666202453547103 -13.669448530041027
5.016554869182314 -9.114186981876207
6.181924868868422 -19.625921744773148
6.496099333622504 -16.95224069691478
5.952978116842726 -14.12907846942679
4.367241046753234 -14.672886838775092
1.7508167200036833 -6.052633430231621
3.525517186223841 -10.384604825971675
6.054170705887205 -18.13814073578924
8.167551959451682 -18.158817949528846
7.11549862589092 -19.63475677018368
4.432927779900534 -19.242109470090767
3.0553754107782285 -8.601416656035015
6.911884153440428 -17.828520242127723
2.7699857588338066 -10.381156214646225
5.643047065658382 -13.961426142533403
5.989367703726561 -16.508509285803505
2.390081323618803 -8.31915320250858
3.4992562537277214 -11.240698792754564
9.15876144114841 -18.692523174770912
3.242040443410459 -10.32500151276776
6.4754746353586565 -19.578715011131585
4.846299637968514 -14.321926198291205
3.9840974348479117 -14.995017622802745
5.203655201231336 -15.530014730229919
6.414829893190848 -17.16742284347407
4.464254134857489 -16.047153828636482
4.63486506124202 -14.081698475306588
4.860664505179016 -12.41342481931535
6.18278744661979 -19.211238406924394
3.023413561551407 -13.471196710072789
4.316365439914463 -17.05303596950366
4.370173922378445 -16.34858213978147
4.812508996171541 -17.65851881905921
7.188673881111157 -17.975821907735153
1.276186212077608 -5.270125909909291
6.164515768916301 -17.942247967963763
5.175386506210319 -17.040065822239313
3.183034854914509 -12.088192322816784
3.9435923111280173 -13.966227248060125
4.584183945483886 -12.95790634919044
5.039966146109707 -16.547773788571725
2.430961872553652 -7.019458467987542
5.900821415113975 -14.979082215668422
4.5293981389473466 -14.511472801076145
5.791695473207664 -18.702628107873604
4.492567675033249 -16.794857745537723
6.580678903888075 -16.461329590341066
2.9741910658396016 -15.066721892647184
3.3502673300251615 -8.441478703270437
5.3066294182098614 -15.838015741929699
4.618609381788487 -16.090631872915182
4.804589243595768 -13.289334584430652
6.455669848699287 -16.48561864545342
6.670236669962053 -19.9662377330136
7.316666473570418 -18.24780922115683
3.3506904074586346 -9.9149882798832
5.6589136319672795 -17.917671936666917
4.709518743333103 -17.898309538209556
6.067878867070009 -17.71138891071376
8.188387600767774 -18.79905516061359
4.0197844864009 -16.14985068276533
5.0145224535322575 -16.007144658045906
4.690401370843319 -14.538317065875857
6.09906470622995 -18.519699803267763
0.5196942621032292 -2.057475620283075
3.925799171316245 -13.674591944515289
3.6816353167782125 -14.2503901729085
3.4003105778244955 -13.194714308670793
1.6901957765474183 -8.972202202629266
4.791262985257966 -17.279833991002064
7.746892199694247 -19.731616981886397
5.138734590288418 -15.025155484229282
5.005006029724331 -15.303635739402363
6.602250419310754 -17.193820240818457
2.3293869647306837 -8.683504344694766
2.24239964891666 -11.34736439609669
7.518303065806072 -17.869739034887935
2.248477132714756 -7.719452099021652
3.601401762838222 -13.990834907773646
6.166133892276707 -17.696929557983026
3.940301388555352 -9.345911133297443
7.214224377385923 -18.532206471853836
6.72880949908402 -19.85115414792902
4.940989777471491 -14.38083040318738
1.6455240936682898 -9.607843516594743
6.339188009863667 -16.392423344508778
3.8714951780808233 -13.963605349338224
6.227466279470267 -19.401677211448245
5.950721625519655 -17.68265734098689
6.323157118484744 -17.32786423003901
3.546429127865311 -16.327113692071688
7.005088752993429 -18.64445609156569
5.154133557320722 -19.927948503762558
4.15497294424539 -11.135258559165864
5.123039176319485 -18.519122560053546
5.133171812233391 -11.723824614108452
4.413387557180262 -19.600990490146053
4.779098992246505 -15.961074524806135
6.449299135136404 -19.269892796183328
5.950876878741182 -14.638140600730019
4.8573158370207254 -14.741311779764635
5.79175713274866 -15.05349816480895
4.577146209014238 -13.379625126522216
5.043225430233304 -11.931428588309288
8.66485221241499 -15.122429368282999
2.7558933517472366 -11.310775850398318
5.919103025030144 -15.365564022230258
3.497061846737042 -12.284769324916951
3.015178320734619 -14.951532136136194
3.968240432024358 -14.88290386094273
5.210764438424965 -18.51258177653334
6.944150201698129 -15.86607164421537
2.569635032766791 -13.60152140074955
6.021989318734347 -18.757681698956166
4.40318188005589 -17.933242969292166
6.409648777984875 -19.687886731336206
2.8845381223469957 -12.812826070692552
7.080138673812559 -18.851335949239115
5.343193843639947 -19.47693152398856
4.201356880119794 -16.278860857200094
5.3035154697007645 -16.313746193554113
4.8151339994846225 -17.44062502583334
6.5330514892127685 -19.778532596989464
7.248580774218302 -17.89702279281924
2.8623886100728377 -9.165237927994914
4.168421956941764 -13.55962699345354
5.811359963023397 -15.387028742783372
4.681668313037401 -17.919639754133883
3.3561024072250545 -10.08538829722075
2.8220636922137237 -9.831935011248653
4.76179664921222 -11.105365675900497
6.06252309156303 -19.74416104388312
3.935126519024494 -12.390614750544508
5.434902728182001 -13.94524012997756
3.064789906811121 -7.9395594177635935
6.987193278533722 -19.38152557089836
6.636745499651811 -18.09489658946515
2.0977861241100255 -8.878893964053646
5.480551405691893 -16.2322546015664
4.322773488595087 -15.368820495104831
2.9509031018810337 -9.714458785653306
3.846300936341473 -14.760430567158616
5.2729498186030455 -14.374152158910562
3.2325605857373088 -12.320127771765003
7.282998168154201 -19.354341629286402
5.371115238552826 -16.296392847116245
5.100550519038906 -14.054160187702593
5.083061332545851 -17.84082850075946
3.965615802178953 -17.980403411593738
6.572458509221676 -17.515593145072522
3.7181436190885844 -10.305155714284618
6.027200665441407 -17.410314380885943
7.963234645081169 -17.243301206037017
5.969651225890683 -14.126044676114155
5.312544186054049 -15.9894582872185
4.8889653374281465 -16.482296209495896
5.6867806443757845 -18.84087998645467
4.942821292951137 -18.531238486537447
5.591258287398204 -12.965887276068774
4.449271323960618 -10.283880092975195
4.679113355835312 -10.828765377448585
5.518517590219082 -18.59446019223746
2.8192821540538864 -12.990848068905636
2.582529417101228 -6.7245604496543505
4.3967165949010925 -15.132409530450111
2.9956062490628144 -14.041815604492214
6.788560051140126 -18.6301923998313
3.0836711189074935 -12.68661877885417
8.426901747858938 -19.77101430315763
3.6583105782809775 -9.520197413532598
3.2887148774749457 -5.775996792180871
5.1402570720869365 -17.099432785846243
3.061253576257324 -8.830787879214457
7.192271387679966 -17.619307326757145
7.750638767756317 -19.410943998253178
2.1571506057785825 -6.537339053282789
3.929009916606657 -11.785928622360709
4.947967486487321 -18.969077018770633
7.159246688333866 -16.79230122626541
4.83676959031496 -14.602288003526375
7.6384100069781 -18.029392710271594
4.242441983878388 -12.345886518109873
1.3979148739083147 -4.854206314449993
4.791488612633927 -13.649570182020264
4.789097465607961 -12.51953061863058
4.102342578322811 -12.936144264004618
5.726589069596216 -13.557463519121725
5.285472496612021 -17.664068194175698
6.2704541222453765 -17.510584538988976
7.922870258173066 -18.426601031008417
6.389357449345257 -16.462015137140412
5.522034740459364 -12.177697829007252
4.815962522566222 -15.074054469229003
1.2642067737751101 -14.168393247153324
4.825261462370053 -17.876281566710134
5.3026982670796246 -19.20915156403814
4.7807332160782705 -16.497393462898415
5.311237447651695 -15.44057665935213
6.62704814890466 -18.113527323986695
6.7560103272835645 -19.239207021560826
2.755334313450697 -8.820205307947184
1.5009833606751923 -5.1126558620894595
5.099278711670349 -17.69887451166175
5.610889028288664 -15.353119239948073
3.547236777736119 -11.024904793034025
3.6680019349062603 -10.06710651354567
4.4538637362573965 -15.152414022271058
5.356957084582288 -16.042278092947917
5.171602411031511 -19.55572315910667
4.47125229055131 -18.17344685451416
5.274602719970688 -13.4145547057344
2.285518887760903 -7.581711928685904
2.9333070277562094 -7.519212212786518
5.1939811472358715 -18.882935683628133
5.27084407484635 -16.994354502715517
3.9527283296500824 -16.46780911087537
7.003675945114562 -18.34077239421504
5.423281075873955 -16.588133706329344
5.374476348842293 -12.755642135612757
2.8061057033352386 -8.15875955289927
2.0508722018916847 -5.281621344039305
8.58528319504007 -17.498598283605272
5.724839340540996 -18.065939223562292
4.553338596408057 -15.616085329121297
5.4681771671170765 -15.223288545342804
5.892089157907151 -16.57780118809876
2.66624241515479 -8.21955677885486
4.641660582826805 -13.632318682697182
6.113328149415506 -18.691514907097577
3.1155030091808813 -12.210988805818982
3.803208354057611 -14.34050157598039
5.045435061403222 -13.204784779883944
4.095082165969041 -13.34764379210042
3.701346307412555 -13.989865033312764
3.454225106041853 -12.038150740773794
3.356611196808463 -16.088018107948997
4.877472776472035 -16.55511074187661
5.866055156451014 -17.56994830516402
7.014269376652827 -19.14961052641432
3.6820479491088784 -12.806955275021
6.685690256000562 -18.050999708437217
6.33726673383841 -16.17998284625182
4.578110300295708 -15.119626537734158
7.149453276626653 -19.86116238288662
5.2433878675434125 -16.39546776371517
6.027427822276524 -15.339428280621046
1.8755414965176436 -6.557989140178885
6.155379438928371 -18.703161411017163
4.486792361302965 -10.415834411597004
4.479245161345595 -13.212881527915542
6.262430454337645 -18.548567486104194
5.040475600648307 -14.35148407090579
6.883851781540768 -18.4614862824555
6.872042907436091 -18.048604159763034
5.05790226774063 -14.449673836908321
3.2973482230236413 -10.55235021188122
5.387213413458707 -18.606290665870716
7.200293136573768 -19.43938835643068
5.405825067202288 -16.027349509778112
2.2237130767377833 -10.980620023454573
4.723984708537858 -17.385507763262783
5.5521846567174675 -14.43646174779623
8.272745941973309 -18.11211367560953
4.259448139480824 -18.84681209705647
5.504840649494359 -15.223184645662922
8.071535837574599 -19.970895828667807
3.7773582482776895 -9.256005156865314
3.3791555664483717 -12.04139407178205
4.661480119382741 -19.385876850825134
5.088760400418575 -18.585646334100236
7.12540573137081 -18.751901176978663
4.134841339835043 -13.364956735947176
6.821035532397401 -19.986827765244733
3.211182921313456 -11.722519830549034
5.6789208633938 -19.665929825233103
2.819342047930184 -16.39664437275919
4.138182363956659 -10.978496002212816
5.429382307969986 -17.615584074170673
6.4784665549492875 -17.502137526355444
2.3309142299372154 -13.079012882523898
7.897065706293935 -18.94520947434186
7.814207187735985 -19.45931075062508
4.7734526963851796 -17.76975082217681
7.551842391143202 -19.614901022781208
5.9514784737044275 -19.695663720927357
2.5602447558136348 -15.51089186403128
3.6553825133224365 -10.127873748734508
4.034948372986018 -9.431901664530177
5.9222238571353465 -16.553542528024607
6.482250145488274 -17.578428989332473
4.158857281765367 -12.940480620453773
1.1047766560521612 -5.127067649090947
5.376893986506691 -15.577594816176585
5.487590713364941 -17.12611031229448
4.908936791863309 -13.558598457091875
4.757064867365234 -16.934567802464585
5.766013272906664 -17.459702573988462
7.614785219429745 -17.637622909175498
6.738178248119191 -18.73750241879148
2.537021115334988 -9.270905744159979
5.747188328538612 -19.78860795150958
3.7918223305102754 -12.73253295093951
7.300965890507054 -15.711921814425313
3.478047819025493 -16.07574529856051
5.493087816027235 -16.48417400987917
2.6865771796745235 -7.733689257057982
4.65973384366048 -12.846923868594258
6.166250839194751 -19.066984458261825
5.970787837284802 -17.473534629435694
3.972130493008026 -9.875695807063302
3.6289696930748816 -9.783589098088981
5.895874409959994 -16.11322808978991
5.1745959765828875 -13.466379723113501
4.832735342180937 -14.357468880513235
4.358081162766084 -17.913536199928135
3.9995967954958243 -12.838315315638651
1.7487604126155167 -7.157444708810932
4.545366412737025 -17.388300043274704
4.953848252125903 -15.839121474100311
4.153985854999522 -10.043439045660957
2.0605466893484587 -15.124032148150919
2.731713040268778 -5.941761838873269
2.601521882885254 -9.88098570822037
3.5149548471317202 -15.641189580571268
3.0682979430426 -11.050133567337786
4.686560927492658 -14.574236983536931
4.684079012378037 -13.575619828731067
7.9550287630377525 -19.336809043132803
5.319346411541863 -15.361571811375931
5.648970530056024 -19.34500709890044
3.8428728256008746 -14.39240156196236
5.226710866551073 -17.095333149099503
6.525170425206494 -18.263024924217603
6.789630988837483 -18.501935303004878
3.9751695688724737 -11.546136578489293
5.034927395158729 -12.857955291698328
4.69358802751014 -17.076864228562805
3.245515333712994 -12.925965302546802
5.059516482451885 -18.975315968601674
6.811848233066109 -17.786335507147314
5.275617564657292 -19.287447354746803
6.165543484245534 -16.944072092378214
4.4841023970539435 -19.40514138027361
3.3757690320874323 -16.877068983120637
0.8036849511822615 -4.51935279763243
3.102130503681627 -11.916996935980627
7.272993479183357 -19.818433551730212
5.04621841703468 -11.662288239213154
4.232396790196118 -17.154294743113997
3.472201273816566 -14.036604324452396
2.991540319704816 -12.7023549593854
5.052015535842622 -15.689445895725278
1.949274092310711 -12.356383728952821
4.43991464913173 -18.696289192650116
5.750803161553504 -13.699647051790675
2.3676254352574833 -8.066140418987112
0.7311039994991888 -3.821986479092619
5.79095707372619 -17.080636262628353
4.988999579180813 -19.54075978650275
7.522969604754692 -19.86887971988934
2.300183709969958 -9.703170254560703
3.1797339355498817 -12.117294040086461
4.8882995675839425 -11.615457743283509
4.664137015508192 -19.116292275056857
3.501588642886667 -19.300673326592374
5.601616642538611 -15.454139932652847
5.524156768606099 -19.897145801095235
6.544243992557166 -17.474395447560802
5.783963251207578 -12.432751773135285
0.8861797224920476 -7.931586486426564
5.30861017282848 -17.635019752579684
4.511448940985681 -13.363219972355987
2.72417595001917 -11.33945318600341
4.041112382287366 -16.304979726492792
8.36050154538373 -19.81582201819115
3.5931877740902674 -8.960005546754804
5.553966692275154 -17.425977278130286
5.195317950748786 -18.33887359194675
5.410678379604021 -18.481020488566724
5.605267499134402 -15.849897925492634
4.061474555038977 -14.571217969412185
8.717057486805652 -19.8484298403182
5.407735088895716 -15.569588911450932
6.681461557094977 -19.41606752335723
5.054822362390798 -13.674058144186699
5.819033812059111 -17.089494290061403
1.736491520451958 -4.907015191160747
2.730998521273655 -7.676890450248221
5.735040787397436 -16.581185392326972
6.969371749705359 -17.9324038758702
6.62405983384601 -16.472655264142123
6.862990462519262 -19.670435553885078
6.758638933271676 -18.610870477299933
3.6879426719316504 -11.051426321288297
4.805873158966951 -17.4139905274022
5.629394591726356 -18.83123577273559
7.565261920943281 -18.28184898676961
4.999393437580977 -12.188337861275283
5.035379693257088 -19.63741639193652
3.6135240143739 -11.89486575871697
7.345787442113359 -18.276251152852975
3.1584468952502847 -11.168289982109135
5.000265085505485 -13.728250890926677
6.512144321011313 -15.290441324267734
4.525102574726068 -13.850477238123203
3.522477956067138 -15.753205856617138
3.2376159800005313 -10.694029636419152
6.803210803462564 -19.36960212511476
5.7581981296071385 -17.280639871338344
5.901346632429758 -15.728531836038444
3.8254371292591998 -13.46812122828473
3.609326881639909 -16.024417255244735
4.574175376971434 -13.343778806274784
6.172431243297712 -19.15038930992267
7.5709597302565665 -17.935423873982526
3.723560679263888 -10.098025672684544
0.7761457636634237 -3.69789263463991
5.111638363795196 -12.107444471586957
5.2697152756029295 -17.2120966389326
2.6587598326733026 -10.73678522690676
1.830671847604398 -8.685268237334967
1.7958122983632006 -3.1360528419374383
5.33525420577553 -18.99552091102408
6.00936747315608 -16.80342663293459
3.5483138814880495 -11.696837320512262
5.3084270211477556 -17.31279915057509
3.694754865591165 -9.110180033504278
-0.3524315811622145 0.05530080891598388
6.267472050381651 -18.179098098965326
4.683011475064965 -12.138480781733708
2.670077288355795 -5.287445322122035
6.430754921361823 -18.063452292839123
3.312499698782883 -11.290192735927196
0.6349411225626245 -6.730218649537386
3.7792205011608866 -13.844206305843866
6.376525211001908 -18.80645230873724
6.720434689374435 -17.228696865855245
3.3556403788299702 -10.792930457447543
4.630995683010028 -11.998011087558154
7.193170262600191 -19.26290057735927
4.902999559112617 -19.91087311471079
4.947436562884381 -17.091146296661933
5.030735236597374 -13.117467670197755
4.057211082983621 -17.690215006369684
5.322876176664554 -9.684080168157191
5.146526931573556 -17.980697542670825
1.8605795021056202 -8.008723713958483
6.725847426001882 -19.920817735055394
5.26973556961487 -14.608992942292579
5.143260709166995 -13.876076484307657
3.3050863968671322 -13.269038715490494
4.293647883606271 -11.04245441640333
5.272127604376655 -17.50194056798779
6.481447563833718 -17.50012641546459
4.9084058985172945 -13.604851444994107
4.820915397317128 -16.589156250496853
4.166648699447752 -10.173327459984332
4.129732830107207 -11.383008690590518
6.286661614965096 -16.048506232963934
3.451333663577695 -9.670781378144435
3.7545429233179615 -16.24505959861115
5.338553462619723 -15.143814508328543
5.2614027258489955 -17.779989786636698
4.399172007957988 -12.713986051464211
5.776508708313047 -15.506921305287777
2.4824935979971086 -7.369838450492684
6.370020223963464 -16.874678871212755
5.223693588648356 -19.432903322777005
5.45612397763863 -12.731996212619293
4.15979628266183 -10.85172513166689
4.264256198237317 -13.120909879565698
4.511847622410075 -17.949183286734986
5.156920870699274 -14.114525785906173
6.4379734324676825 -16.742340222702076
6.470082437348779 -18.201990677671095
6.187947309425201 -19.804168145626132
3.5433801497964392 -14.24675759611623
6.776209706705634 -19.780344123473782
